Time,Total,livingroom,kitchen,bathroom,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_5,bedroom_6,costOfPower,solarPanels,solarSavings,TotalExSolar
14-05-2021 18:55:27,335.48363412527004,99.0,9.645,150.045,39.14798206278026,38.34080717488789,0.045,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,336.35878923766825
14-05-2021 18:56:27,335.48363412527004,99.0,9.645,150.045,39.14798206278026,38.34080717488789,0.045,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,336.35878923766825
14-05-2021 18:57:28,335.48363412527004,99.0,9.645,150.045,39.14798206278026,38.34080717488789,0.045,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,336.35878923766825
14-05-2021 18:58:27,335.48363412527004,99.0,9.645,150.045,39.14798206278026,38.34080717488789,0.045,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,336.35878923766825
14-05-2021 18:59:27,335.48363412527004,99.0,9.645,150.045,39.14798206278026,38.34080717488789,0.045,0.045,0.045,0.045,0.25641,0.8751551123982143,0.22439852237002617,336.35878923766825
14-05-2021 19:00:28,351.8520658310444,101.4,9.645,219.82062780269058,39.14798206278026,38.34080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,764.2324439461884
14-05-2021 19:01:27,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:02:27,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:03:35,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:04:27,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
